acceptedTaxonKey,acceptedScientificName,Classification,Description,n_climate,n_totaal,perc_climate,geometry,scenario
2970728,Sesbania punicea,Cfa,Humid subtropical climate,909,1531,0.5937295885042456,"c(-97.8561, 27.5159)",2076-2100-A1FI
2970728,Sesbania punicea,Csa,Hot-summer Mediterranean climate,281,1531,0.18354016982364468,"c(-81.3235, 28.5144)",2076-2100-A1FI
2972545,Onobrychis aequidentata,Csa,Hot-summer Mediterranean climate,246,348,0.7068965517241379,"c(19.8975, 39.61306)",2076-2100-A1FI
2972849,Onobrychis crista-galli,Csa,Hot-summer Mediterranean climate,115,165,0.696969696969697,"c(-6.706, 32.1065)",2076-2100-A1FI
2972983,Albizia julibrissin,Cfa,Humid subtropical climate,8905,11357,0.7840979131812978,"c(-96.33805, 30.6175)",2076-2100-A1FI
2972983,Albizia julibrissin,Csa,Hot-summer Mediterranean climate,483,11357,0.04252883684071498,"c(3.08746, 36.73225)",2076-2100-A1FI
2974863,Vicia onobrychioides,Csa,Hot-summer Mediterranean climate,468,5032,0.09300476947535771,"c(-5.0572, 33.6685)",2076-2100-A1FI
2974863,Vicia onobrychioides,Cfa,Humid subtropical climate,48,5032,0.009538950715421303,"c(1.5, 41.5)",2076-2100-A1FI
2974959,Vicia leucantha,Csa,Hot-summer Mediterranean climate,12,35,0.34285714285714286,"c(12.62556, 38.02028)",2076-2100-A1FI
2974981,Vicia disperma,Csa,Hot-summer Mediterranean climate,930,1917,0.48513302034428796,"c(1.8063, 35.6043)",2076-2100-A1FI
2974981,Vicia disperma,Cfa,Humid subtropical climate,69,1917,0.03599374021909233,"c(1.98, 41.41)",2076-2100-A1FI
2974988,Vicia pisiformis,Cfa,Humid subtropical climate,3,3122,9.609224855861628e-4,"c(-73.877023, 40.862289)",2076-2100-A1FI
2975663,Galega orientalis,Cfa,Humid subtropical climate,19,3719,0.005108900242000538,"c(38.994527, 45.009931)",2076-2100-A1FI
2975768,Tamarindus indica,Cfa,Humid subtropical climate,65,5716,0.011371588523442968,"c(121.5, 25.033889)",2076-2100-A1FI
2977289,Ononis diffusa,Csa,Hot-summer Mediterranean climate,110,199,0.5527638190954773,"c(0.46944, 36.00722)",2076-2100-A1FI
2977292,Ononis mitissima,Csa,Hot-summer Mediterranean climate,1884,3898,0.4833247819394561,"c(-5.7097, 36.0918)",2076-2100-A1FI
2977292,Ononis mitissima,Cfa,Humid subtropical climate,1862,3898,0.4776808619805028,"c(16.009211, 41.428881)",2076-2100-A1FI
2978552,Acacia saligna,Cfa,Humid subtropical climate,881,7264,0.1212830396475771,"c(146.9, -36.08)",2076-2100-A1FI
2978552,Acacia saligna,Csa,Hot-summer Mediterranean climate,2934,7264,0.40390969162995594,"c(117.083333, -32.383333)",2076-2100-A1FI
2984652,Fatoua villosa,Cfa,Humid subtropical climate,2053,2669,0.7692019482952417,"c(113.987821, 24.399048)",2076-2100-A1FI
2985940,Kalanchoe delagoensis,Cfa,Humid subtropical climate,1335,3429,0.389326334208224,"c(46.7, -24.86667)",2076-2100-A1FI
2991442,Rubus buergeri,Cfa,Humid subtropical climate,1214,1303,0.9316960859554874,"c(120.586109, 29.995762)",2076-2100-A1FI
3004638,Rosa setigera,Cfa,Humid subtropical climate,686,948,0.7236286919831224,"c(-94.827663, 33.902114)",2076-2100-A1FI
3033991,Cinnamomum camphora,Cfa,Humid subtropical climate,6988,8237,0.8483671239528955,"c(153.42, -29.02)",2076-2100-A1FI
3033991,Cinnamomum camphora,Csa,Hot-summer Mediterranean climate,94,8237,0.011411921816195218,"c(3.05762, 36.69973)",2076-2100-A1FI
3034113,Calycanthus floridus,Cfa,Humid subtropical climate,2255,2663,0.8467893353360871,"c(-84.14575, 33.806217)",2076-2100-A1FI
3034611,Hydrocotyle bonariensis,Cfa,Humid subtropical climate,3573,5165,0.6917715392061955,"c(-56.2, -34.83333)",2076-2100-A1FI
3034738,Bowlesia incana,Cfa,Humid subtropical climate,1349,2683,0.5027953783078644,"c(-65.005556, -31.728333)",2076-2100-A1FI
3034738,Bowlesia incana,Csa,Hot-summer Mediterranean climate,244,2683,0.09094297428251957,"c(-117.3176, 33.9612)",2076-2100-A1FI
3041843,Biscutella didyma,Csa,Hot-summer Mediterranean climate,858,1061,0.8086710650329878,"c(23.75, 37.983333)",2076-2100-A1FI
3041875,Biscutella auriculata,Csa,Hot-summer Mediterranean climate,576,920,0.6260869565217392,"c(-0.5238, 35.3342)",2076-2100-A1FI
3041875,Biscutella auriculata,Cfa,Humid subtropical climate,11,920,0.011956521739130435,"c(1.5, 41.5)",2076-2100-A1FI
3042835,Brassica procumbens,Csa,Hot-summer Mediterranean climate,8,11,0.7272727272727273,"c(8.42528, 36.89583)",2076-2100-A1FI
3044966,Alyssum scutigerum,Csa,Hot-summer Mediterranean climate,1,2,0.5,"c(-0.6025, 35.20583)",2076-2100-A1FI
3048782,Calepina irregularis,Csa,Hot-summer Mediterranean climate,894,5902,0.15147407658420875,"c(19.90278, 39.61972)",2076-2100-A1FI
3049685,Draba nemorosa,Cfa,Humid subtropical climate,353,6991,0.05049349163209841,"c(117.927793, 30.622513)",2076-2100-A1FI
3054399,Triadica sebifera,Cfa,Humid subtropical climate,9183,10211,0.8993242581529722,"c(113.341527, 23.127041)",2076-2100-A1FI
3056055,Acalypha virginica,Cfa,Humid subtropical climate,1080,1332,0.8108108108108109,"c(-99.170653, 31.391533)",2076-2100-A1FI
3064472,Euphorbia terracina,Csa,Hot-summer Mediterranean climate,2179,6090,0.35779967159277504,"c(138.515268, -34.981783)",2076-2100-A1FI
3068845,Euphorbia falcata,Csa,Hot-summer Mediterranean climate,1189,8201,0.14498231922936228,"c(138.599156, -34.928448)",2076-2100-A1FI
3068845,Euphorbia falcata,Cfa,Humid subtropical climate,724,8201,0.08828191683940982,"c(28.333334, 44.333332)",2076-2100-A1FI
3069282,Euphorbia davidii,Cfa,Humid subtropical climate,391,1087,0.35970561177552896,"c(-98.412197, 34.594628)",2076-2100-A1FI
3069282,Euphorbia davidii,Csa,Hot-summer Mediterranean climate,32,1087,0.029438822447102116,"c(-4.64861, 37.28472)",2076-2100-A1FI
3073017,Jatropha integerrima,Cfa,Humid subtropical climate,343,2187,0.1568358481938729,"c(-57.26667, -25.51667)",2076-2100-A1FI
3074906,Vernicia fordii,Cfa,Humid subtropical climate,778,1119,0.6952636282394995,"c(118.17814, 26.635184)",2076-2100-A1FI
3083504,Basella alba,Cfa,Humid subtropical climate,404,1643,0.24589166159464396,"c(121.570958, 24.922953)",2076-2100-A1FI
3083508,Anredera cordifolia,Cfa,Humid subtropical climate,1962,5093,0.3852346357745926,"c(-64.519722, -30.854722)",2076-2100-A1FI
3083565,Cycloloma atriplicifolium,Cfa,Humid subtropical climate,249,1120,0.22232142857142856,"c(-97.134154, 29.985777)",2076-2100-A1FI
3083565,Cycloloma atriplicifolium,Csa,Hot-summer Mediterranean climate,83,1120,0.07410714285714286,"c(-117.3807, 33.9565)",2076-2100-A1FI
3084027,Rivina humilis,Cfa,Humid subtropical climate,4090,11599,0.352616604879731,"c(-65.005556, -31.728056)",2076-2100-A1FI
3085474,Cerastium siculum,Csa,Hot-summer Mediterranean climate,152,2709,0.056109265411590996,"c(-1.32, 39.33)",2076-2100-A1FI
3086282,Boerhavia diffusa,Cfa,Humid subtropical climate,235,2519,0.09329098848749504,"c(-64.500278, -30.926389)",2076-2100-A1FI
3086282,Boerhavia diffusa,Csa,Hot-summer Mediterranean climate,14,2519,0.0055577610162763,"c(-106.316667, 23.6)",2076-2100-A1FI
3086504,Anemopsis californica,Csa,Hot-summer Mediterranean climate,993,3804,0.2610410094637224,"c(-116.6264, 34.8197)",2076-2100-A1FI
3092691,Soliva sessilis,Csa,Hot-summer Mediterranean climate,103,4232,0.024338374291115312,"c(138.708321, -34.973725)",2076-2100-A1FI
3092691,Soliva sessilis,Cfa,Humid subtropical climate,1711,4232,0.4043005671077505,"c(151.07, -33.97)",2076-2100-A1FI
3094841,Carpesium cernuum,Cfa,Humid subtropical climate,449,1645,0.2729483282674772,"c(153.12, -28.82)",2076-2100-A1FI
3094884,Onopordum acaulon,Csa,Hot-summer Mediterranean climate,200,1569,0.12746972594008923,"c(138.631099, -34.922893)",2076-2100-A1FI
3094910,Onopordum illyricum,Cfa,Humid subtropical climate,406,1854,0.21898597626752966,"c(147.32, -35.72)",2076-2100-A1FI
3094910,Onopordum illyricum,Csa,Hot-summer Mediterranean climate,877,1854,0.47303128371089537,"c(16.95333, 39.49806)",2076-2100-A1FI
3094921,Onopordum nervosum,Csa,Hot-summer Mediterranean climate,222,358,0.6201117318435754,"c(0.9, 41.49)",2076-2100-A1FI
3107413,Senecio platensis,Cfa,Humid subtropical climate,31,43,0.7209302325581395,"c(-56.15, -34.9)",2076-2100-A1FI
3110580,Ambrosia tenuifolia,Cfa,Humid subtropical climate,309,520,0.5942307692307692,"c(-56.233333, -34.833333)",2076-2100-A1FI
3110580,Ambrosia tenuifolia,Csa,Hot-summer Mediterranean climate,44,520,0.08461538461538462,"c(3.43111, 43.3033)",2076-2100-A1FI
3113479,Cirsium scabrum,Csa,Hot-summer Mediterranean climate,51,52,0.9807692307692307,"c(-5.3238, 35.6765)",2076-2100-A1FI
3120677,Artemisia arborescens,Csa,Hot-summer Mediterranean climate,397,748,0.5307486631016043,"c(138.701098, -34.865392)",2076-2100-A1FI
3120722,Artemisia capillaris,Cfa,Humid subtropical climate,745,1379,0.5402465554749819,"c(118.089767, 24.479669)",2076-2100-A1FI
3127841,Centaurea pullata,Csa,Hot-summer Mediterranean climate,1343,1598,0.8404255319148937,"c(-2.9353, 35.2887)",2076-2100-A1FI
3128245,Centaurea acaulis,Csa,Hot-summer Mediterranean climate,36,56,0.6428571428571429,"c(3.18476, 43.30401)",2076-2100-A1FI
3134183,Delairea odorata,Csa,Hot-summer Mediterranean climate,246,6091,0.040387456903628306,"c(138.672488, -34.96067)",2076-2100-A1FI
3134183,Delairea odorata,Cfa,Humid subtropical climate,505,6091,0.08290921031029387,"c(151.22, -33.87)",2076-2100-A1FI
3134871,Catananche lutea,Csa,Hot-summer Mediterranean climate,210,239,0.8786610878661087,"c(-6.31785, 31.88362)",2076-2100-A1FI
3139715,Gamochaeta falcata,Cfa,Humid subtropical climate,120,323,0.3715170278637771,"c(-64.526111, -30.856667)",2076-2100-A1FI
3141665,Roldana petasitis,Cfa,Humid subtropical climate,162,1416,0.11440677966101695,"c(151.22, -33.83)",2076-2100-A1FI
3144442,Thymophylla tenuiloba,Cfa,Humid subtropical climate,211,424,0.49764150943396224,"c(-97.335998, 25.901658)",2076-2100-A1FI
3149462,Tridax procumbens,Cfa,Humid subtropical climate,1109,11883,0.09332660102667677,"c(152.4, -27.62)",2076-2100-A1FI
3149965,Crupina vulgaris,Csa,Hot-summer Mediterranean climate,2229,6847,0.3255440338834526,"c(11.145667, 42.411119)",2076-2100-A1FI
3152253,Urena lobata,Cfa,Humid subtropical climate,2492,8014,0.3109558273022211,"c(-48.5097443939043, -25.5241866803621)",2076-2100-A1FI
3158779,Legousia pentagonia,Csa,Hot-summer Mediterranean climate,253,307,0.8241042345276873,"c(35.229444, 31.778056)",2076-2100-A1FI
3169137,Euonymus fortunei,Cfa,Humid subtropical climate,6521,12204,0.5343330055719436,"c(118.17814, 26.635184)",2076-2100-A1FI
3171919,Gratiola neglecta,Cfa,Humid subtropical climate,418,1148,0.3641114982578397,"c(-92.16404, 34.38065)",2076-2100-A1FI
3171919,Gratiola neglecta,Csa,Hot-summer Mediterranean climate,25,1148,0.02177700348432056,"c(-118.7875, 45.6722)",2076-2100-A1FI
3172261,Jasminum officinale,Cfa,Humid subtropical climate,139,1332,0.10435435435435435,"c(119.306406, 26.076106)",2076-2100-A1FI
3172296,Ligustrum obtusifolium,Cfa,Humid subtropical climate,2165,3719,0.5821457381016403,"c(126.599042, 33.22998)",2076-2100-A1FI
3172301,Ligustrum japonicum,Cfa,Humid subtropical climate,1415,1864,0.7591201716738197,"c(113.987821, 24.399048)",2076-2100-A1FI
3172301,Ligustrum japonicum,Csa,Hot-summer Mediterranean climate,40,1864,0.02145922746781116,"c(3.07583, 36.7475)",2076-2100-A1FI
3172407,Utricularia gibba,Cfa,Humid subtropical climate,1018,3831,0.2657269642391021,"c(151.6167, -32.6)",2076-2100-A1FI
3172592,Podranea ricasoliana,Cfa,Humid subtropical climate,101,1267,0.07971586424625099,"c(153.084399, -27.581735)",2076-2100-A1FI
3173260,Orobanche cernua,Csa,Hot-summer Mediterranean climate,180,527,0.3415559772296015,"c(-3.59773, 40.0333)",2076-2100-A1FI
3173273,Orobanche crenata,Csa,Hot-summer Mediterranean climate,680,1029,0.6608357628765792,"c(-5.3167, 35.6833)",2076-2100-A1FI
3173273,Orobanche crenata,Cfa,Humid subtropical climate,58,1029,0.056365403304178816,"c(1.96, 41.28)",2076-2100-A1FI
3176743,Eucalyptus robusta,Cfa,Humid subtropical climate,4430,5151,0.8600271791885071,"c(151.250938, -33.981962)",2076-2100-A1FI
3188674,Rotala indica,Cfa,Humid subtropical climate,619,891,0.6947250280583613,"c(121.306944, 24.9925)",2076-2100-A1FI
3188891,Oenothera humifusa,Cfa,Humid subtropical climate,206,263,0.7832699619771863,"c(-82.632043, 27.51226)",2076-2100-A1FI
3189462,Hypericum mutilum,Cfa,Humid subtropical climate,1329,2099,0.6331586469747499,"c(-82.539541, 27.496428)",2076-2100-A1FI
3189514,Hypericum gentianoides,Cfa,Humid subtropical climate,1416,2051,0.6903949293027791,"c(-81.6977, 27.9489)",2076-2100-A1FI
3189526,Hypericum canadense,Cfa,Humid subtropical climate,271,1089,0.24885215794306703,"c(-76.9083, 38.8389)",2076-2100-A1FI
3189751,Plantago virginica,Cfa,Humid subtropical climate,1853,2213,0.8373248983280615,"c(-97.3964, 27.8006)",2076-2100-A1FI
3189751,Plantago virginica,Csa,Hot-summer Mediterranean climate,37,2213,0.016719385449615907,"c(-81.3235, 28.5144)",2076-2100-A1FI
3190381,Ruta chalepensis,Csa,Hot-summer Mediterranean climate,861,1902,0.4526813880126183,"c(-5.405, 35.5207)",2076-2100-A1FI
3190638,Mangifera indica,Cfa,Humid subtropical climate,661,8953,0.07383000111694404,"c(113.341527, 23.127041)",2076-2100-A1FI
3191384,Polygala curtissii,Cfa,Humid subtropical climate,458,527,0.8690702087286527,"c(-82.67916, 27.77083)",2076-2100-A1FI
3595430,Helianthemum syriacum,Csa,Hot-summer Mediterranean climate,4480,8713,0.5141742224262597,"c(-3.1237, 35.237)",2076-2100-A1FI
3595430,Helianthemum syriacum,Cfa,Humid subtropical climate,51,8713,0.005853322621370366,"c(1.93, 41.38)",2076-2100-A1FI
3603047,Papaver apulum,Csa,Hot-summer Mediterranean climate,180,260,0.6923076923076923,"c(16.49972, 38.47167)",2076-2100-A1FI
3626311,Oxalis exilis,Cfa,Humid subtropical climate,2201,9079,0.24242758012997026,"c(151.08, -33.9)",2076-2100-A1FI
3626311,Oxalis exilis,Csa,Hot-summer Mediterranean climate,65,9079,0.007159378786209935,"c(116.62, -30.82)",2076-2100-A1FI
3631370,Kundmannia sicula,Csa,Hot-summer Mediterranean climate,187,239,0.7824267782426778,"c(11.145667, 42.411119)",2076-2100-A1FI
3640822,Daucus muricatus,Csa,Hot-summer Mediterranean climate,280,346,0.8092485549132948,"c(-5.3667, 35.5597)",2076-2100-A1FI
3642262,Daucus broteri,Csa,Hot-summer Mediterranean climate,105,109,0.963302752293578,"c(34.72, 31.73)",2076-2100-A1FI
3679859,Convolvulus elegantissimus,Csa,Hot-summer Mediterranean climate,375,464,0.8081896551724138,"c(19.90639, 39.55139)",2076-2100-A1FI
3679859,Convolvulus elegantissimus,Cfa,Humid subtropical climate,30,464,0.06465517241379311,"c(22.933333, 40.633333)",2076-2100-A1FI
3703453,Carpobrotus glaucescens,Cfa,Humid subtropical climate,605,1100,0.55,"c(151.15, -33.97)",2076-2100-A1FI
3733985,Orobanche cumana,Cfa,Humid subtropical climate,22,141,0.15602836879432624,"c(36.632624, 45.378558)",2076-2100-A1FI
3811644,Spergularia segetalis,Csa,Hot-summer Mediterranean climate,82,1170,0.07008547008547009,"c(-3.224, 36.973)",2076-2100-A1FI
3812695,Cerastium comatum,Csa,Hot-summer Mediterranean climate,204,369,0.5528455284552846,"c(24.383333, 40.15)",2076-2100-A1FI
3884879,Phlomoides tuberosa,Cfa,Humid subtropical climate,174,4461,0.03900470746469401,"c(-73.877023, 40.862289)",2076-2100-A1FI
4063741,Borago pygmaea,Csa,Hot-summer Mediterranean climate,38,121,0.3140495867768595,"c(9.10668, 39.739724)",2076-2100-A1FI
4066290,Heliotropium dolosum,Cfa,Humid subtropical climate,5,128,0.0390625,"c(35.092735, 45.03059)",2076-2100-A1FI
4088889,Limoniastrum monopetalum,Csa,Hot-summer Mediterranean climate,2542,3267,0.7780838689929599,"c(3.07583, 36.7475)",2076-2100-A1FI
4106693,Alopecurus utriculatus,Csa,Hot-summer Mediterranean climate,194,229,0.8471615720524017,"c(35, 31.73)",2076-2100-A1FI
4111181,Bromus brachystachys,Csa,Hot-summer Mediterranean climate,59,65,0.9076923076923077,"c(34.9, 31.95)",2076-2100-A1FI
4132668,Stipa splendens,Csa,Hot-summer Mediterranean climate,1,516,0.001937984496124031,"c(-121.7855, 38.5368)",2076-2100-A1FI
4143519,Stipa capillata,Cfa,Humid subtropical climate,2731,9664,0.2825951986754967,"c(0.81, 41.78)",2076-2100-A1FI
4143519,Stipa capillata,Csa,Hot-summer Mediterranean climate,335,9664,0.03466473509933775,"c(12.80278, 41.94778)",2076-2100-A1FI
4152614,Cornucopiae cucullatum,Csa,Hot-summer Mediterranean climate,21,26,0.8076923076923077,"c(27.1667, 38.4167)",2076-2100-A1FI
4156114,Plantago bellardii,Csa,Hot-summer Mediterranean climate,1859,3098,0.6000645577792124,"c(138.959428, -34.872056)",2076-2100-A1FI
4924659,Leonotis nepetifolia,Cfa,Humid subtropical climate,255,4154,0.061386615310544054,"c(-57.2892, -25.4041)",2076-2100-A1FI
4934466,Cephalaria transsylvanica,Cfa,Humid subtropical climate,184,726,0.2534435261707989,"c(10.683333, 45.433333)",2076-2100-A1FI
5274875,Marsilea quadrifolia,Cfa,Humid subtropical climate,397,2378,0.16694701429772918,"c(119.306406, 26.076106)",2076-2100-A1FI
5289726,Cenchrus spinifex,Cfa,Humid subtropical climate,874,2631,0.3321930824781452,"c(-64.541667, -33.362222)",2076-2100-A1FI
5289726,Cenchrus spinifex,Csa,Hot-summer Mediterranean climate,95,2631,0.03610794374762448,"c(-103.267, 20.6)",2076-2100-A1FI
5289948,Digitaria debilis,Csa,Hot-summer Mediterranean climate,18,319,0.05642633228840126,"c(14.58917, 40.77083)",2076-2100-A1FI
5289974,Digitaria longiflora,Cfa,Humid subtropical climate,239,1629,0.14671577655003068,"c(150.87, -33.97)",2076-2100-A1FI
5290073,Alopecurus rendlei,Csa,Hot-summer Mediterranean climate,88,2156,0.04081632653061224,"c(14.48333, 40.69167)",2076-2100-A1FI
5290167,Phyllostachys aurea,Cfa,Humid subtropical climate,794,1119,0.709562109025916,"c(139.51395, 35.31985)",2076-2100-A1FI
5290167,Phyllostachys aurea,Csa,Hot-summer Mediterranean climate,37,1119,0.03306523681858802,"c(-121.837478, 39.728494)",2076-2100-A1FI
5297966,Iris xiphium,Csa,Hot-summer Mediterranean climate,1178,1713,0.6876824284880327,"c(-5.45016, 36.12808)",2076-2100-A1FI
5298019,Iris versicolor,Cfa,Humid subtropical climate,576,5605,0.10276538804638716,"c(-94.12628, 30.08009)",2076-2100-A1FI
5298051,Iris unguicularis,Csa,Hot-summer Mediterranean climate,410,585,0.7008547008547008,"c(3.04205, 36.75289)",2076-2100-A1FI
5298086,Iris pallida,Cfa,Humid subtropical climate,57,292,0.1952054794520548,"c(10.99449, 45.46369)",2076-2100-A1FI
5298334,Iris laevigata,Cfa,Humid subtropical climate,56,402,0.13930348258706468,"c(135.8, 35)",2076-2100-A1FI
5298598,Iris albicans,Csa,Hot-summer Mediterranean climate,130,209,0.6220095693779905,"c(9.18333, 41.38333)",2076-2100-A1FI
5298900,Iris ensata,Cfa,Humid subtropical climate,201,618,0.32524271844660196,"c(131.2, 33.1)",2076-2100-A1FI
5326791,Sternbergia lutea,Csa,Hot-summer Mediterranean climate,1271,3953,0.3215279534530736,"c(35.21, 31.77)",2076-2100-A1FI
5329014,Sagittaria subulata,Cfa,Humid subtropical climate,63,187,0.33689839572192515,"c(-77.0569, 38.7764)",2076-2100-A1FI
5329038,Sagittaria graminea,Cfa,Humid subtropical climate,565,1084,0.5212177121771218,"c(-81.7443, 29.6086)",2076-2100-A1FI
5329198,Elodea callitrichoides,Cfa,Humid subtropical climate,1,76,0.013157894736842105,"c(-58.450556, -34.616667)",2076-2100-A1FI
5329454,Najas gracillima,Cfa,Humid subtropical climate,112,258,0.43410852713178294,"c(-77.2358, 38.9842)",2076-2100-A1FI
5330182,Peltandra virginica,Cfa,Humid subtropical climate,1815,2426,0.7481450948062655,"c(-82.640291, 27.767601)",2076-2100-A1FI
5330733,Orontium aquaticum,Cfa,Humid subtropical climate,953,1103,0.8640072529465095,"c(-82.031474, 27.890304)",2076-2100-A1FI
5330776,Colocasia esculenta,Cfa,Humid subtropical climate,2413,7138,0.3380498739142617,"c(145.584437, -17.415131)",2076-2100-A1FI
5333409,Erica lusitanica,Csa,Hot-summer Mediterranean climate,436,3400,0.12823529411764706,"c(-8.81557, 38.54628)",2076-2100-A1FI
5341758,Brugmansia suaveolens,Cfa,Humid subtropical climate,537,2365,0.227061310782241,"c(119.306406, 26.076106)",2076-2100-A1FI
5342673,Astragalus crenatus,Csa,Hot-summer Mediterranean climate,3,63,0.047619047619047616,"c(0.13611, 36.00722)",2076-2100-A1FI
5343178,Astragalus alopecuroides,Csa,Hot-summer Mediterranean climate,156,308,0.5064935064935064,"c(-7.983333, 31.25)",2076-2100-A1FI
5347589,Genista numidica,Csa,Hot-summer Mediterranean climate,12,22,0.5454545454545454,"c(5.081944, 36.752222)",2076-2100-A1FI
5348633,Coronilla valentina,Csa,Hot-summer Mediterranean climate,834,2532,0.3293838862559242,"c(-5.000556, 33.551944)",2076-2100-A1FI
5356363,Lathyrus setifolius,Csa,Hot-summer Mediterranean climate,904,2451,0.3688290493676051,"c(-5.2667, 35.1667)",2076-2100-A1FI
5356363,Lathyrus setifolius,Cfa,Humid subtropical climate,267,2451,0.10893512851897184,"c(1.9688, 41.2875)",2076-2100-A1FI
5356578,Lathyrus tingitanus,Csa,Hot-summer Mediterranean climate,560,2132,0.2626641651031895,"c(138.631099, -34.922893)",2076-2100-A1FI
5356631,Lathyrus pannonicus,Cfa,Humid subtropical climate,23,1009,0.022794846382556987,"c(1.936, 41.3918)",2076-2100-A1FI
5356841,Lotus subbiflorus,Cfa,Humid subtropical climate,185,6131,0.030174522916326864,"c(150.75, -33.6)",2076-2100-A1FI
5356841,Lotus subbiflorus,Csa,Hot-summer Mediterranean climate,451,6131,0.07356059370412657,"c(-7.483333, 33.55)",2076-2100-A1FI
5356877,Lotus biflorus,Csa,Hot-summer Mediterranean climate,21,21,1,"c(8.4403, 36.8877)",2076-2100-A1FI
5356892,Lotus parviflorus,Csa,Hot-summer Mediterranean climate,955,2224,0.4294064748201439,"c(-5.9167, 35.7667)",2076-2100-A1FI
5356937,Lotus cytisoides,Csa,Hot-summer Mediterranean climate,2459,3454,0.7119281991893457,"c(12.52583, 38.02667)",2076-2100-A1FI
5357035,Lotus ornithopodioides,Csa,Hot-summer Mediterranean climate,2308,3412,0.6764361078546307,"c(-5.9167, 35.7667)",2076-2100-A1FI
5359185,Trifolium phleoides,Csa,Hot-summer Mediterranean climate,45,134,0.3358208955223881,"c(2.162222, 36.31)",2076-2100-A1FI
5359250,Trifolium micranthum,Csa,Hot-summer Mediterranean climate,114,7079,0.016103969487215708,"c(16.76167, 39.34722)",2076-2100-A1FI
5359328,Trifolium ligusticum,Csa,Hot-summer Mediterranean climate,367,2260,0.16238938053097346,"c(-5.3667, 35.5667)",2076-2100-A1FI
5361796,Parietaria pensylvanica,Cfa,Humid subtropical climate,1376,2782,0.49460819554277496,"c(-97.486284, 25.884641)",2076-2100-A1FI
5368602,Potentilla pensylvanica,Csa,Hot-summer Mediterranean climate,14,1000,0.014,"c(-109.478327, 37.830482)",2076-2100-A1FI
5368602,Potentilla pensylvanica,Cfa,Humid subtropical climate,1,1000,0.001,"c(-73.877023, 40.862289)",2076-2100-A1FI
5376357,Diplotaxis viminea,Csa,Hot-summer Mediterranean climate,309,1098,0.2814207650273224,"c(2.69, 39.58)",2076-2100-A1FI
5376384,Diplotaxis assurgens,Csa,Hot-summer Mediterranean climate,2,3,0.6666666666666666,"c(-6.706, 32.1065)",2076-2100-A1FI
5376435,Diplotaxis tenuisiliqua,Csa,Hot-summer Mediterranean climate,7,33,0.21212121212121213,"c(-9.2857, 32.3572)",2076-2100-A1FI
5377794,Aurinia sinuata,Csa,Hot-summer Mediterranean climate,9,30,0.3,"c(16.38806, 39.81833)",2076-2100-A1FI
5384047,Opuntia humifusa,Cfa,Humid subtropical climate,2387,3455,0.6908827785817656,"c(-97.058854, 28.030221)",2076-2100-A1FI
5384142,Opuntia monacantha,Csa,Hot-summer Mediterranean climate,93,1059,0.08781869688385269,"c(138.624433, -34.955948)",2076-2100-A1FI
5384142,Opuntia monacantha,Cfa,Humid subtropical climate,299,1059,0.28234183191690276,"c(151.22, -33.87)",2076-2100-A1FI
5384453,Gypsophila perfoliata,Cfa,Humid subtropical climate,227,487,0.46611909650924027,"c(33.61972, 45.12417)",2076-2100-A1FI
5391454,Calendula stellata,Csa,Hot-summer Mediterranean climate,44,57,0.7719298245614035,"c(-5.8175, 35.2762)",2076-2100-A1FI
5391901,Bidens aristosa,Cfa,Humid subtropical climate,1042,1119,0.9311885612153709,"c(-94.485, 36.54555)",2076-2100-A1FI
5393593,Boltonia asteroides,Cfa,Humid subtropical climate,176,288,0.6111111111111112,"c(-82.546208, 27.447541)",2076-2100-A1FI
5400613,Ageratina adenophora,Cfa,Humid subtropical climate,3348,8391,0.39899892742223814,"c(151.22, -33.82)",2076-2100-A1FI
5400613,Ageratina adenophora,Csa,Hot-summer Mediterranean climate,551,8391,0.06566559408890478,"c(3.05056, 36.79)",2076-2100-A1FI
5401673,Ageratum conyzoides,Cfa,Humid subtropical climate,1510,9128,0.1654250657318142,"c(153.4, -28.32)",2076-2100-A1FI
5403256,Crepis dioscoridis,Csa,Hot-summer Mediterranean climate,300,366,0.819672131147541,"c(23.69194, 38.15889)",2076-2100-A1FI
5403284,Crepis zacintha,Csa,Hot-summer Mediterranean climate,231,472,0.4894067796610169,"c(11.145667, 42.411119)",2076-2100-A1FI
5414601,Russelia equisetiformis,Cfa,Humid subtropical climate,227,1235,0.18380566801619433,"c(-82.67916, 27.77083)",2076-2100-A1FI
5415832,Melaleuca quinquenervia,Cfa,Humid subtropical climate,6663,7827,0.8512840168646991,"c(151.27, -33.87)",2076-2100-A1FI
5416458,Eugenia uniflora,Cfa,Humid subtropical climate,1134,2852,0.3976157082748948,"c(-55.58333, -27.38333)",2076-2100-A1FI
5421394,Sarracenia psittacina,Cfa,Humid subtropical climate,598,600,0.9966666666666667,"c(-87.580819, 30.721023)",2076-2100-A1FI
5531376,Fumaria agraria,Csa,Hot-summer Mediterranean climate,296,595,0.49747899159663866,"c(-2.9515, 35.2892)",2076-2100-A1FI
5555409,Myriophyllum simulans,Cfa,Humid subtropical climate,82,1005,0.08159203980099503,"c(151.2167, -33.9)",2076-2100-A1FI
5555442,Myriophyllum crispatum,Csa,Hot-summer Mediterranean climate,31,4506,0.006879715934309809,"c(115.92, -32.018056)",2076-2100-A1FI
